run_id,algorithm,started_at,practice_category,simulator,metric_name,metric_value,canonical_subject
61f22011-25e2-4e71-ad6b-c0fc37f02919,bkt_ema_epsilon_greedy,2026-08-24 08:41:17.321285+00:00,Data Science & AI,bkt_generative,accuracy,0.41104361626443386,Artificial Intelligence
1287b3f1-b609-4d6b-82c9-429301fdb05b,bkt_ema_epsilon_greedy,2026-08-24 08:40:32.491402+00:00,Aptitude,irt_generative,concepts_touched,398.0,General Aptitude
1287b3f1-b609-4d6b-82c9-429301fdb05b,bkt_ema_epsilon_greedy,2026-08-24 08:40:32.491402+00:00,Aptitude,irt_generative,mean_true_mastery,0.5208904998423781,General Aptitude
1287b3f1-b609-4d6b-82c9-429301fdb05b,bkt_ema_epsilon_greedy,2026-08-24 08:40:32.491402+00:00,Aptitude,irt_generative,accuracy,0.60355,General Aptitude
1287b3f1-b609-4d6b-82c9-429301fdb05b,bkt_ema_epsilon_greedy,2026-08-24 08:40:32.491402+00:00,Aptitude,irt_generative,n_asked,20000.0,General Aptitude
4ea10ca7-0ddf-41f9-8957-043553e89229,bkt,2026-08-24 08:39:21.065470+00:00,Data Science & AI,irt_generative,mean_true_mastery,0.5210502681062972,Artificial Intelligence
4ea10ca7-0ddf-41f9-8957-043553e89229,bkt,2026-08-24 08:39:21.065470+00:00,Data Science & AI,irt_generative,concepts_touched,106.0,Artificial Intelligence
4ea10ca7-0ddf-41f9-8957-043553e89229,bkt,2026-08-24 08:39:21.065470+00:00,Data Science & AI,irt_generative,n_asked,158.0,Big Data Systems
4ea10ca7-0ddf-41f9-8957-043553e89229,bkt,2026-08-24 08:39:21.065470+00:00,Data Science & AI,irt_generative,accuracy,0.5063291139240507,Big Data Systems
bce87238-4db2-4f1e-abb1-8d3bd14de45d,bkt,2026-08-24 08:38:54.121276+00:00,Data Science & AI,bkt_generative,concepts_touched,8.0,Operations Research
bce87238-4db2-4f1e-abb1-8d3bd14de45d,bkt,2026-08-24 08:38:54.121276+00:00,Data Science & AI,bkt_generative,mean_true_mastery,0.3,Big Data Systems
bce87238-4db2-4f1e-abb1-8d3bd14de45d,bkt,2026-08-24 08:38:54.121276+00:00,Data Science & AI,bkt_generative,accuracy,0.46621621621621623,Big Data Systems
bce87238-4db2-4f1e-abb1-8d3bd14de45d,bkt,2026-08-24 08:38:54.121276+00:00,Data Science & AI,bkt_generative,n_asked,148.0,Big Data Systems
6a5eba35-ffea-49ae-86cd-429fb581d36b,bkt,2026-08-24 08:37:49.702830+00:00,Aptitude,irt_generative,concepts_touched,398.0,General Aptitude
6a5eba35-ffea-49ae-86cd-429fb581d36b,bkt,2026-08-24 08:37:49.702830+00:00,Aptitude,irt_generative,mean_true_mastery,0.5208904998423781,General Aptitude
6a5eba35-ffea-49ae-86cd-429fb581d36b,bkt,2026-08-24 08:37:49.702830+00:00,Aptitude,irt_generative,accuracy,0.60475,General Aptitude
6a5eba35-ffea-49ae-86cd-429fb581d36b,bkt,2026-08-24 08:37:49.702830+00:00,Aptitude,irt_generative,n_asked,20000.0,General Aptitude
25ffe085-e506-4c0e-a926-dea4949ed8c7,ema_only,2026-08-24 08:37:23.563532+00:00,Data Science & AI,irt_generative,n_asked,161.0,Data Mining and Warehousing
