run_id,algorithm,started_at,practice_category,simulator,metric_name,metric_value
ac8a99ce-8da1-468e-ac62-d77e8bfddd75,bkt,2026-08-24 09:10:30.680815+00:00,Programming & DSA,bkt_generative,subject_mean_true_mastery,0.2981779022831276
ac8a99ce-8da1-468e-ac62-d77e8bfddd75,bkt,2026-08-24 09:10:30.680815+00:00,Programming & DSA,bkt_generative,subject_accuracy,0.40214477211796246
ac8a99ce-8da1-468e-ac62-d77e8bfddd75,bkt,2026-08-24 09:10:30.680815+00:00,Programming & DSA,bkt_generative,subject_n_asked,5968.0
ac8a99ce-8da1-468e-ac62-d77e8bfddd75,bkt,2026-08-24 09:10:30.680815+00:00,Programming & DSA,bkt_generative,brier_score,0.2416696690764494
ac8a99ce-8da1-468e-ac62-d77e8bfddd75,bkt,2026-08-24 09:10:30.680815+00:00,Programming & DSA,bkt_generative,pr_auc,0.4125595039705328
68306180-94d5-42c0-b236-c0f02eb19d96,ema_only,2026-08-24 09:07:25.101952+00:00,Programming & DSA,irt_generative,subject_accuracy,0.6103170691637917
68306180-94d5-42c0-b236-c0f02eb19d96,ema_only,2026-08-24 09:07:25.101952+00:00,Programming & DSA,irt_generative,roc_auc,0.5019689744730129
68306180-94d5-42c0-b236-c0f02eb19d96,ema_only,2026-08-24 09:07:25.101952+00:00,Programming & DSA,irt_generative,pr_auc,0.6089426234439099
68306180-94d5-42c0-b236-c0f02eb19d96,ema_only,2026-08-24 09:07:25.101952+00:00,Programming & DSA,irt_generative,brier_score,0.25011541000000004
68306180-94d5-42c0-b236-c0f02eb19d96,ema_only,2026-08-24 09:07:25.101952+00:00,Programming & DSA,irt_generative,log_loss,0.6933992410300683
68306180-94d5-42c0-b236-c0f02eb19d96,ema_only,2026-08-24 09:07:25.101952+00:00,Programming & DSA,irt_generative,calibration_error,0.10900100000000003
68306180-94d5-42c0-b236-c0f02eb19d96,ema_only,2026-08-24 09:07:25.101952+00:00,Programming & DSA,irt_generative,questions_to_mastery,1.0
68306180-94d5-42c0-b236-c0f02eb19d96,ema_only,2026-08-24 09:07:25.101952+00:00,Programming & DSA,irt_generative,coverage,0.9735915492957746
68306180-94d5-42c0-b236-c0f02eb19d96,ema_only,2026-08-24 09:07:25.101952+00:00,Programming & DSA,irt_generative,diversity,0.02765
68306180-94d5-42c0-b236-c0f02eb19d96,ema_only,2026-08-24 09:07:25.101952+00:00,Programming & DSA,irt_generative,repeat_rate,0.0
68306180-94d5-42c0-b236-c0f02eb19d96,ema_only,2026-08-24 09:07:25.101952+00:00,Programming & DSA,irt_generative,difficulty_match_rate,0.35865
68306180-94d5-42c0-b236-c0f02eb19d96,ema_only,2026-08-24 09:07:25.101952+00:00,Programming & DSA,irt_generative,subject_n_asked,6087.0
68306180-94d5-42c0-b236-c0f02eb19d96,ema_only,2026-08-24 09:07:25.101952+00:00,Programming & DSA,irt_generative,subject_mean_true_mastery,0.5275726519090841
68306180-94d5-42c0-b236-c0f02eb19d96,ema_only,2026-08-24 09:07:25.101952+00:00,Programming & DSA,irt_generative,subject_concepts_touched,187.0
b96ad7db-87e6-4547-b34e-4468007d286b,ema_only,2026-08-24 09:06:25.415619+00:00,Programming & DSA,bkt_generative,roc_auc,0.5061027456383633
b96ad7db-87e6-4547-b34e-4468007d286b,ema_only,2026-08-24 09:06:25.415619+00:00,Programming & DSA,bkt_generative,repeat_rate,0.0
b96ad7db-87e6-4547-b34e-4468007d286b,ema_only,2026-08-24 09:06:25.415619+00:00,Programming & DSA,bkt_generative,diversity,0.0273
b96ad7db-87e6-4547-b34e-4468007d286b,ema_only,2026-08-24 09:06:25.415619+00:00,Programming & DSA,bkt_generative,subject_concepts_touched,178.0
b96ad7db-87e6-4547-b34e-4468007d286b,ema_only,2026-08-24 09:06:25.415619+00:00,Programming & DSA,bkt_generative,subject_mean_true_mastery,0.2994562322210432
b96ad7db-87e6-4547-b34e-4468007d286b,ema_only,2026-08-24 09:06:25.415619+00:00,Programming & DSA,bkt_generative,subject_accuracy,0.4067881625146297
b96ad7db-87e6-4547-b34e-4468007d286b,ema_only,2026-08-24 09:06:25.415619+00:00,Programming & DSA,bkt_generative,subject_n_asked,5981.0
b96ad7db-87e6-4547-b34e-4468007d286b,ema_only,2026-08-24 09:06:25.415619+00:00,Programming & DSA,bkt_generative,coverage,0.9612676056338029
b96ad7db-87e6-4547-b34e-4468007d286b,ema_only,2026-08-24 09:06:25.415619+00:00,Programming & DSA,bkt_generative,questions_to_mastery,3.0
b96ad7db-87e6-4547-b34e-4468007d286b,ema_only,2026-08-24 09:06:25.415619+00:00,Programming & DSA,bkt_generative,calibration_error,0.09110167500000002
b96ad7db-87e6-4547-b34e-4468007d286b,ema_only,2026-08-24 09:06:25.415619+00:00,Programming & DSA,bkt_generative,log_loss,0.6916584631143263
b96ad7db-87e6-4547-b34e-4468007d286b,ema_only,2026-08-24 09:06:25.415619+00:00,Programming & DSA,bkt_generative,brier_score,0.24926589186250003
b96ad7db-87e6-4547-b34e-4468007d286b,ema_only,2026-08-24 09:06:25.415619+00:00,Programming & DSA,bkt_generative,pr_auc,0.41200941483972214
b96ad7db-87e6-4547-b34e-4468007d286b,ema_only,2026-08-24 09:06:25.415619+00:00,Programming & DSA,bkt_generative,difficulty_match_rate,0.47575
34aa4277-83d8-4e0c-bc7e-9f02f4af54b7,rule_weakest_topic,2026-08-24 09:02:44.102155+00:00,Programming & DSA,irt_generative,calibration_error,0.03323385282439568
34aa4277-83d8-4e0c-bc7e-9f02f4af54b7,rule_weakest_topic,2026-08-24 09:02:44.102155+00:00,Programming & DSA,irt_generative,roc_auc,0.5157775949499769
34aa4277-83d8-4e0c-bc7e-9f02f4af54b7,rule_weakest_topic,2026-08-24 09:02:44.102155+00:00,Programming & DSA,irt_generative,pr_auc,0.5849879392626472
34aa4277-83d8-4e0c-bc7e-9f02f4af54b7,rule_weakest_topic,2026-08-24 09:02:44.102155+00:00,Programming & DSA,irt_generative,subject_n_asked,16193.0
34aa4277-83d8-4e0c-bc7e-9f02f4af54b7,rule_weakest_topic,2026-08-24 09:02:44.102155+00:00,Programming & DSA,irt_generative,difficulty_match_rate,0.38085
34aa4277-83d8-4e0c-bc7e-9f02f4af54b7,rule_weakest_topic,2026-08-24 09:02:44.102155+00:00,Programming & DSA,irt_generative,repeat_rate,0.0
34aa4277-83d8-4e0c-bc7e-9f02f4af54b7,rule_weakest_topic,2026-08-24 09:02:44.102155+00:00,Programming & DSA,irt_generative,diversity,0.0284
34aa4277-83d8-4e0c-bc7e-9f02f4af54b7,rule_weakest_topic,2026-08-24 09:02:44.102155+00:00,Programming & DSA,irt_generative,coverage,1.0
34aa4277-83d8-4e0c-bc7e-9f02f4af54b7,rule_weakest_topic,2026-08-24 09:02:44.102155+00:00,Programming & DSA,irt_generative,questions_to_mastery,1.0
34aa4277-83d8-4e0c-bc7e-9f02f4af54b7,rule_weakest_topic,2026-08-24 09:02:44.102155+00:00,Programming & DSA,irt_generative,subject_accuracy,0.5822886432409066
34aa4277-83d8-4e0c-bc7e-9f02f4af54b7,rule_weakest_topic,2026-08-24 09:02:44.102155+00:00,Programming & DSA,irt_generative,log_loss,0.6809242212214205
34aa4277-83d8-4e0c-bc7e-9f02f4af54b7,rule_weakest_topic,2026-08-24 09:02:44.102155+00:00,Programming & DSA,irt_generative,brier_score,0.24362149872017103
34aa4277-83d8-4e0c-bc7e-9f02f4af54b7,rule_weakest_topic,2026-08-24 09:02:44.102155+00:00,Programming & DSA,irt_generative,subject_mean_true_mastery,0.5164194850815204
34aa4277-83d8-4e0c-bc7e-9f02f4af54b7,rule_weakest_topic,2026-08-24 09:02:44.102155+00:00,Programming & DSA,irt_generative,subject_concepts_touched,369.0
39feaa31-0a65-4853-ba88-c95064b694d0,rule_weakest_topic,2026-08-24 09:02:19.282020+00:00,Programming & DSA,bkt_generative,repeat_rate,0.0
39feaa31-0a65-4853-ba88-c95064b694d0,rule_weakest_topic,2026-08-24 09:02:19.282020+00:00,Programming & DSA,bkt_generative,difficulty_match_rate,0.44135
